State-Year,homicide_rate,gun_homicide_rate,other_homicide,homicide_pct_difference,suicide_rate,gun_suicide_rate,other_suicide,suicide_pct_difference,background_checks_q2,criminals_q2,criminals_q3,criminals_q4,criminals_q5,criminals_q7,criminals_q8,criminals_q9,domestic_violence_q1,domestic_violence_q2,domestic_violence_q4,domestic_violence_q5,domestic_violence_q7,domestic_violence_q9,domestic_violence_q11,domestic_violence_q12,domestic_violence_q13,domestic_violence_q14,domestic_violence_q15,domestic_violence_q16,domestic_violence_q17,drugs_and_alcohol_q1,drugs_and_alcohol_q2,drugs_and_alcohol_q3,drugs_and_alcohol_q4,drugs_and_alcohol_q7,drugs_and_alcohol_q8,drugs_and_alcohol_q9,drugs_and_alcohol_q10,drugs_and_alcohol_q11,drugs_and_alcohol_q12,mental_illness_q1,mental_illness_q2,mental_illness_q3,mental_illness_q4,mental_illness_q5,mental_illness_q6,mental_illness_q7,mental_illness_q8,mental_illness_q9,mental_illness_q10,mental_illness_q11,mental_illness_q12,minimum_age_q1,minimum_age_q2,minimum_age_q3,minimum_age_q4,permitting_process_q1,permitting_process_q2,permitting_process_q3,permitting_process_q5,permitting_process_q6,permitting_process_q7,permitting_process_q8,permitting_process_q9,permitting_process_q10,permitting_process_q12,permitting_process_q13,other_q1,other_q2,other_q3,other_q4,other_q5,other_q6,other_q7,other_q8,other_q9,background_checks_q2_neighbors,criminals_q2_neighbors,criminals_q3_neighbors,criminals_q4_neighbors,criminals_q5_neighbors,criminals_q7_neighbors,criminals_q8_neighbors,criminals_q9_neighbors,domestic_violence_q1_neighbors,domestic_violence_q2_neighbors,domestic_violence_q4_neighbors,domestic_violence_q5_neighbors,domestic_violence_q7_neighbors,domestic_violence_q9_neighbors,domestic_violence_q11_neighbors,domestic_violence_q12_neighbors,domestic_violence_q13_neighbors,domestic_violence_q14_neighbors,domestic_violence_q15_neighbors,domestic_violence_q16_neighbors,domestic_violence_q17_neighbors,drugs_and_alcohol_q1_neighbors,drugs_and_alcohol_q2_neighbors,drugs_and_alcohol_q3_neighbors,drugs_and_alcohol_q4_neighbors,drugs_and_alcohol_q7_neighbors,drugs_and_alcohol_q8_neighbors,drugs_and_alcohol_q9_neighbors,drugs_and_alcohol_q10_neighbors,drugs_and_alcohol_q11_neighbors,drugs_and_alcohol_q12_neighbors,mental_illness_q1_neighbors,mental_illness_q2_neighbors,mental_illness_q3_neighbors,mental_illness_q4_neighbors,mental_illness_q5_neighbors,mental_illness_q6_neighbors,mental_illness_q7_neighbors,mental_illness_q8_neighbors,mental_illness_q9_neighbors,mental_illness_q10_neighbors,mental_illness_q11_neighbors,mental_illness_q12_neighbors,minimum_age_q1_neighbors,minimum_age_q2_neighbors,minimum_age_q3_neighbors,minimum_age_q4_neighbors,permitting_process_q1_neighbors,permitting_process_q2_neighbors,permitting_process_q3_neighbors,permitting_process_q5_neighbors,permitting_process_q6_neighbors,permitting_process_q7_neighbors,permitting_process_q8_neighbors,permitting_process_q9_neighbors,permitting_process_q10_neighbors,permitting_process_q12_neighbors,permitting_process_q13_neighbors,other_q1_neighbors,other_q2_neighbors,other_q3_neighbors,other_q4_neighbors,other_q5_neighbors,other_q6_neighbors,other_q7_neighbors,other_q8_neighbors,other_q9_neighbors,homicide_rank
Missouri 2000,0.3247422680412371,0.2738853503184714,0.26829268292682923,0.17103984450923224,0.27848101265822783,0.4049079754601228,0.26923076923076916,0.07562784218935639,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.7434210526315791,0.15625,0.125,0.0,0.625,0.75,0.375,0.15625,0.0,0.15625,0.125,0.0,0.0,0.375,0.375,0.625,0.5,0.6875,0.375,0.375,0.28125,0.0,0.1875,0.0,0.875,0.875,0.375,0.875,0.875,0.25,0.28125,0.28125,0.15625,0.28125,0.28125,0.15625,0.15625,0.0,0.0,0.5,0.5,0.25,0.875,1.0,0.25,0.75,0.625,1.0,0.875,0.625,0.5,0.375,0.625,0.625,0.5,0.625,0.4375,0.0,0.125,0.21875,0.15625,0.15625,0.15625,0.0,0.5,0.5625,4
Missouri 2001,0.3556701030927835,0.2738853503184714,0.34146341463414637,0.21768707482993202,0.2869198312236286,0.392638036809816,0.3076923076923076,0.08765509989484753,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.7434210526315791,0.15625,0.125,0.0,0.625,0.75,0.375,0.15625,0.0,0.15625,0.125,0.0,0.0,0.375,0.5,0.625,0.5,0.6875,0.375,0.375,0.28125,0.0,0.1875,0.0,0.875,0.875,0.375,0.875,0.875,0.25,0.28125,0.28125,0.15625,0.28125,0.28125,0.15625,0.15625,0.0,0.0,0.5,0.5,0.25,0.875,1.0,0.25,0.75,0.625,1.0,0.875,0.625,0.5,0.375,0.625,0.625,0.5,0.625,0.5625,0.0,0.125,0.21875,0.15625,0.15625,0.15625,0.0,0.5,0.5625,4
Missouri 2002,0.288659793814433,0.2484076433121019,0.2317073170731708,0.1608465608465609,0.26160337552742613,0.3865030674846627,0.2596153846153845,0.07764941597749167,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.7434210526315791,0.15625,0.125,0.0,0.625,0.75,0.375,0.15625,0.0,0.15625,0.125,0.0,0.0,0.375,0.5,0.625,0.5,0.6875,0.375,0.375,0.28125,0.0,0.1875,0.0,0.875,0.875,0.375,0.875,0.875,0.25,0.28125,0.28125,0.15625,0.28125,0.28125,0.15625,0.15625,0.0,0.0,0.5,0.5,0.25,0.875,1.0,0.25,0.75,0.625,1.0,0.875,0.625,0.5,0.375,0.625,0.625,0.5,0.625,0.5625,0.0,0.125,0.21875,0.15625,0.15625,0.15625,0.0,0.5,0.5625,4
Missouri 2003,0.25257731958762886,0.21019108280254778,0.21951219512195128,0.1758241758241759,0.2489451476793249,0.36809815950920255,0.2596153846153847,0.08226329586350918,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.7434210526315791,0.15625,0.125,0.0,0.625,0.75,0.375,0.15625,0.0,0.15625,0.125,0.0,0.0,0.375,0.5,0.625,0.5,0.6875,0.375,0.375,0.28125,0.0,0.1875,0.0,0.875,0.875,0.375,0.875,0.875,0.25,0.28125,0.28125,0.15625,0.28125,0.28125,0.15625,0.15625,0.0,0.0,0.5,0.5,0.25,0.875,1.0,0.25,0.75,0.625,1.0,0.875,0.625,0.5,0.375,0.625,0.625,0.5,0.625,0.5625,0.0,0.125,0.21875,0.15625,0.15625,0.15625,0.0,0.5,0.5625,3
Missouri 2004,0.28350515463917525,0.2484076433121019,0.21951219512195122,0.1523809523809524,0.270042194092827,0.3435582822085891,0.34615384615384615,0.11215217288949578,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.7434210526315791,0.15625,0.125,0.0,0.625,0.75,0.375,0.15625,0.0,0.15625,0.125,0.0,0.0,0.375,0.5,0.625,0.5,0.6875,0.5,0.5,0.28125,0.0,0.1875,0.0,0.875,0.875,0.375,0.875,0.875,0.25,0.28125,0.28125,0.15625,0.28125,0.28125,0.15625,0.15625,0.0,0.0,0.5,0.5,0.25,0.875,1.0,0.25,0.75,0.625,1.0,0.875,0.625,0.5,0.375,0.625,0.625,0.5,0.625,0.5625,0.0,0.125,0.21875,0.15625,0.15625,0.15625,0.0,0.5,0.5625,4
Missouri 2005,0.32989690721649484,0.29299363057324845,0.24390243902439027,0.14652014652014655,0.27426160337552735,0.3742331288343559,0.3076923076923077,0.0926218016123379,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.7434210526315791,0.15625,0.125,0.0,0.625,0.75,0.375,0.15625,0.0,0.15625,0.125,0.0,0.0,0.375,0.5,0.625,0.5,0.6875,0.5,0.5,0.28125,0.0,0.1875,0.0,0.875,0.875,0.375,0.875,0.875,0.25,0.28125,0.28125,0.15625,0.28125,0.28125,0.15625,0.15625,0.0,0.0,0.5,0.5,0.25,0.875,1.0,0.25,0.75,0.625,1.0,0.875,0.625,0.5,0.375,0.625,0.625,0.5,0.625,0.5625,0.0,0.125,0.21875,0.15625,0.15625,0.15625,0.0,0.625,0.5625,4
Missouri 2006,0.3247422680412371,0.28662420382165604,0.24390243902439027,0.1493930905695612,0.320675105485232,0.3865030674846627,0.39423076923076916,0.11017563304629549,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.7434210526315791,0.15625,0.125,0.0,0.75,0.8125,0.375,0.15625,0.0,0.15625,0.125,0.0,0.0,0.375,0.625,0.625,0.5,0.6875,0.5,0.5,0.28125,0.125,0.1875,0.0,0.875,0.875,0.375,0.875,0.875,0.25,0.28125,0.28125,0.15625,0.28125,0.28125,0.15625,0.15625,0.0,0.0,0.5,0.5,0.25,0.875,1.0,0.25,0.75,0.625,1.0,1.0,0.625,0.5,0.375,0.625,0.625,0.5,0.625,0.6875,0.0,0.125,0.21875,0.15625,0.15625,0.15625,0.0,0.625,0.5625,4
Missouri 2007,0.29381443298969073,0.25477707006369427,0.2317073170731708,0.15734989648033135,0.320675105485232,0.392638036809816,0.3846153846153846,0.10599369085173505,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.7434210526315791,0.15625,0.125,0.0,0.625,0.6875,0.125,0.15625,0.0,0.15625,0.125,0.0,0.0,0.375,0.5,0.5,0.25,0.6875,0.5,0.5,0.28125,0.125,0.1875,0.0,0.875,0.75,0.5,0.75,0.75,0.25,0.28125,0.28125,0.15625,0.28125,0.28125,0.15625,0.15625,0.0,0.0,0.25,0.25,0.25,0.875,1.0,0.25,0.75,0.875,1.0,1.0,0.5,0.25,0.125,0.875,0.875,0.75,0.875,0.6875,0.0,0.125,0.21875,0.15625,0.15625,0.15625,0.0,0.375,0.5625,4
Missouri 2008,0.37628865979381443,0.356687898089172,0.2317073170731707,0.11674347158218125,0.29535864978902954,0.35582822085889576,0.3846153846153846,0.11795364147579207,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.7828947368421054,0.15625,0.125,0.0,0.625,0.6875,0.125,0.15625,0.0,0.15625,0.125,0.0,0.0,0.25,0.5,0.5,0.25,0.5625,0.5,0.5,0.28125,0.125,0.1875,0.0,0.875,0.75,0.5,0.75,0.75,0.25,0.28125,0.28125,0.15625,0.28125,0.28125,0.15625,0.15625,0.0,0.0,0.25,0.25,0.25,0.875,1.0,0.25,0.75,0.875,1.0,1.0,0.5,0.25,0.125,0.875,0.875,0.75,0.875,0.6875,0.0,0.125,0.21875,0.15625,0.15625,0.15625,0.0,0.375,0.5625,5
Missouri 2009,0.32989690721649484,0.31210191082802546,0.20731707317073175,0.1177489177489178,0.3502109704641349,0.4049079754601228,0.4326923076923076,0.11358515301732966,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.8815789473684211,0.15625,0.125,0.0,0.625,0.6875,0.125,0.34375,0.16666666666666666,0.28125,0.25,0.0,0.0,0.25,0.625,0.5,0.25,0.5625,0.5,0.5,0.40625,0.125,0.3125,0.0,0.875,0.75,0.5,0.75,0.75,0.25,0.40625,0.40625,0.28125,0.40625,0.40625,0.28125,0.28125,0.0,0.0,0.25,0.25,0.25,0.875,1.0,0.25,0.75,0.875,1.0,1.0,0.5,0.25,0.125,0.875,0.875,0.75,0.875,0.6875,0.0,0.125,0.34375,0.28125,0.15625,0.28125,0.0,0.375,0.5625,4
Missouri 2010,0.3402061855670103,0.33121019108280253,0.19512195121951229,0.10509031198686378,0.34177215189873417,0.41104294478527614,0.40384615384615385,0.1051120278249616,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.8815789473684211,0.15625,0.125,0.0,0.625,0.6875,0.125,0.46875,0.3333333333333333,0.40625,0.375,0.125,0.125,0.25,0.5,0.375,0.25,0.5625,0.5,0.5,0.40625,0.125,0.40625,0.0,0.875,0.75,0.5,0.75,0.75,0.25,0.53125,0.53125,0.28125,0.40625,0.40625,0.28125,0.28125,0.0,0.0,0.25,0.25,0.25,0.875,1.0,0.25,0.75,0.875,1.0,1.0,0.5,0.25,0.125,0.875,0.875,0.75,0.875,0.8125,0.0,0.125,0.34375,0.28125,0.15625,0.28125,0.0,0.375,0.5625,5
Missouri 2011,0.32989690721649484,0.29299363057324845,0.24390243902439027,0.14652014652014655,0.39662447257383965,0.4355828220858896,0.49038461538461553,0.11731553435408176,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.8815789473684211,0.1875,0.125,0.0,0.625,0.6875,0.125,0.46875,0.3333333333333333,0.40625,0.375,0.125,0.125,0.25,0.5,0.375,0.25,0.5625,0.5,0.5,0.4375,0.125,0.4375,0.0,0.875,0.75,0.375,0.75,0.75,0.25,0.5625,0.5625,0.3125,0.4375,0.4375,0.3125,0.3125,0.0,0.0,0.25,0.25,0.25,0.875,1.0,0.25,0.75,0.875,1.0,1.0,0.625,0.125,0.125,0.875,0.875,0.875,0.875,0.8125,0.0,0.125,0.375,0.3125,0.1875,0.3125,0.0,0.375,0.5625,4
Missouri 2012,0.32989690721649484,0.30573248407643316,0.21951219512195122,0.12698412698412698,0.37974683544303794,0.4662576687116564,0.40384615384615397,0.0909750172232496,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.8815789473684211,0.1875,0.125,0.0,0.625,0.6875,0.125,0.46875,0.3333333333333333,0.46875,0.375,0.15625,0.125,0.25,0.5,0.375,0.25,0.5625,0.5,0.5,0.4375,0.125,0.4375,0.0,0.875,0.75,0.375,0.75,0.75,0.25,0.5625,0.5625,0.3125,0.4375,0.4375,0.3125,0.3125,0.0,0.0,0.25,0.25,0.25,0.875,1.0,0.25,0.75,0.875,1.0,1.0,0.625,0.125,0.125,0.875,0.875,0.875,0.875,0.8125,0.0,0.125,0.375,0.3125,0.1875,0.3125,0.0,0.375,0.5625,4
Missouri 2013,0.29896907216494845,0.28662420382165604,0.1829268292682927,0.1120448179271709,0.40928270042194087,0.47239263803681,0.46153846153846134,0.10130484657298536,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.8815789473684211,0.1875,0.125,0.0,0.625,0.6875,0.125,0.46875,0.5,0.46875,0.375,0.15625,0.125,0.125,0.5,0.375,0.25,0.625,0.5,0.5,0.4375,0.25,0.4375,0.0,0.875,0.75,0.5,0.75,0.75,0.25,0.5625,0.5625,0.3125,0.4375,0.4375,0.3125,0.3125,0.0,0.0,0.125,0.25,0.375,0.875,1.0,0.25,0.75,1.0,1.0,1.0,0.625,0.0,0.0,1.0,1.0,1.0,1.0,0.875,0.0,0.125,0.375,0.3125,0.1875,0.3125,0.0,0.375,0.5,4
Missouri 2014,0.3402061855670103,0.32484076433121023,0.20731707317073175,0.11361737677527155,0.4388185654008439,0.49693251533742333,0.49038461538461553,0.10113496091071189,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.8815789473684211,0.1875,0.125,0.0,0.625,0.6875,0.125,0.46875,0.5,0.46875,0.375,0.15625,0.125,0.125,0.5,0.375,0.25,0.625,0.5,0.5,0.4375,0.25,0.4375,0.0,0.875,0.75,0.5,0.75,0.75,0.25,0.5625,0.5625,0.3125,0.4375,0.4375,0.3125,0.3125,0.0,0.0,0.125,0.25,0.375,0.875,1.0,0.25,0.75,1.0,1.0,1.0,0.625,0.0,0.0,1.0,1.0,1.0,1.0,0.875,0.0,0.125,0.375,0.3125,0.1875,0.3125,0.0,0.375,0.5,5
Missouri 2015,0.4484536082474227,0.4713375796178344,0.1829268292682927,0.07142857142857145,0.4725738396624473,0.5214723926380369,0.528846153846154,0.10277011041009468,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.8815789473684211,0.1875,0.125,0.0,0.625,0.6875,0.125,0.46875,0.5,0.46875,0.375,0.15625,0.125,0.125,0.5,0.375,0.25,0.5,0.5,0.5,0.4375,0.25,0.4375,0.0,0.875,0.75,0.5,0.75,0.75,0.25,0.5625,0.5625,0.3125,0.4375,0.4375,0.3125,0.3125,0.0,0.0,0.125,0.25,0.375,0.875,1.0,0.25,0.75,1.0,0.875,0.875,0.5,0.0,0.0,0.875,0.875,0.875,0.875,0.8125,0.0,0.125,0.375,0.3125,0.1875,0.3125,0.0,0.375,0.5,5
Missouri 2016,0.46907216494845366,0.47770700636942676,0.21951219512195133,0.0846560846560847,0.5232067510548524,0.570552147239264,0.5673076923076923,0.09905059451589421,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.8815789473684211,0.1875,0.125,0.0,0.625,0.6875,0.125,0.46875,0.5,0.46875,0.375,0.15625,0.125,0.125,0.5,0.375,0.25,0.5,0.5,0.5,0.4375,0.25,0.4375,0.0,0.875,0.75,0.5,0.75,0.75,0.25,0.5625,0.5625,0.3125,0.4375,0.4375,0.3125,0.3125,0.0,0.125,0.125,0.25,0.375,0.875,1.0,0.25,0.75,1.0,0.875,0.875,0.5,0.0,0.0,0.875,0.875,0.875,0.875,0.8125,0.0,0.125,0.375,0.3125,0.1875,0.3125,0.0,0.375,0.5,5
Montana 1999,0.15463917525773196,0.08280254777070062,0.23170731707317074,0.38095238095238104,0.49789029535864976,0.570552147239264,0.5096153846153845,0.08913188546469301,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2894736842105263,0.0,0.25,0.0,0.75,0.875,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.75,0.25,0.25,1.0,1.0,0.5,0.5,0.0,0.0,0.75,0.75,0.5,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2
Montana 2000,0.15979381443298968,0.08280254777070062,0.24390243902439027,0.40100250626566425,0.4894514767932489,0.6564417177914111,0.3557692307692306,0.05150243276479709,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2894736842105263,0.0,0.25,0.0,0.75,0.875,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.75,0.25,0.25,1.0,1.0,0.5,0.5,0.0,0.0,0.75,0.75,0.5,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2
